Station Name,Date of Sample,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Detection Limit.1,Detection Limit Unit.1,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Monitoring location,MONITOR 1,MONITOR 2,Watershed,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
WW025,08/07/2021,10:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.6,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,"Laura Maxwell, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/07/2021,10:00:00,Grab,Water,1.0,Dissolved Oxygen - 00300,7.5,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Mashapaug Pond,"Laura Maxwell, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/07/2021,10:00:00,Grab,Water,4.0,Dissolved Oxygen - 00300,0.5,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Mashapaug Pond,"Laura Maxwell, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/07/2021,10:00:00,Composite,Water,,Secchi Depth - 00069,0.97,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,"Laura Maxwell, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/07/2021,10:00:00,Grab,Water,0.1,Temperature - 00011,25.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,"Laura Maxwell, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/07/2021,10:00:00,Grab,Water,1.0,Temperature - 00011,24.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,"Laura Maxwell, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/07/2021,10:00:00,Grab,Water,4.0,Temperature - 00011,21.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,"Laura Maxwell, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/14/2021,10:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",21.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Mashapaug Pond,"S. Rutherford, H. Ewald, T. Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/14/2021,10:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.9,m,,0.1,m,0.1,m,,,,,,,May have had water from higher leak into vial for 2md deep dissolved O2,Mashapaug Pond,"S. Rutherford, H. Ewald, T. Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/14/2021,10:00:00,Grab,Water,1.0,Dissolved Oxygen - 00300,5.3,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,May have had water from higher leak into vial for 2md deep dissolved O2,Mashapaug Pond,"S. Rutherford, H. Ewald, T. Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/14/2021,10:00:00,Grab,Water,4.0,Dissolved Oxygen - 00300,2.1,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,May have had water from higher leak into vial for 2md deep dissolved O2,Mashapaug Pond,"S. Rutherford, H. Ewald, T. Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/14/2021,10:00:00,Composite,Water,,Secchi Depth - 00069,1.08,m,,0.1,m,0.1,m,,,,,,,May have had water from higher leak into vial for 2md deep dissolved O2,Mashapaug Pond,"S. Rutherford, H. Ewald, T. Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/14/2021,10:00:00,Grab,Water,0.1,Temperature - 00011,28.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,May have had water from higher leak into vial for 2md deep dissolved O2,Mashapaug Pond,"S. Rutherford, H. Ewald, T. Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/14/2021,10:00:00,Grab,Water,1.0,Temperature - 00011,28.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,May have had water from higher leak into vial for 2md deep dissolved O2,Mashapaug Pond,"S. Rutherford, H. Ewald, T. Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/14/2021,10:00:00,Grab,Water,4.0,Temperature - 00011,20.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,May have had water from higher leak into vial for 2md deep dissolved O2,Mashapaug Pond,"S. Rutherford, H. Ewald, T. Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/21/2021,10:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.85,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,"S. Rutherford, H. Ewald",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/21/2021,10:00:00,Composite,Water,,Secchi Depth - 00069,0.91,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,"S. Rutherford, H. Ewald",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/21/2021,10:00:00,Grab,Water,0.1,Temperature - 00011,26.2,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,"S. Rutherford, H. Ewald",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/21/2021,10:00:00,Grab,Water,1.0,Temperature - 00011,26.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,"S. Rutherford, H. Ewald",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/28/2021,9:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",37.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Mashapaug Pond,"Tim Lehnert, Holly Ewald",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/28/2021,9:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.95,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,"Tim Lehnert, Holly Ewald",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/28/2021,9:30:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.7,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Mashapaug Pond,"Tim Lehnert, Holly Ewald",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/28/2021,9:30:00,Composite,Water,,Secchi Depth - 00069,0.82,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,"Tim Lehnert, Holly Ewald",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/28/2021,9:30:00,Grab,Water,0.1,Temperature - 00011,25.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,"Tim Lehnert, Holly Ewald",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,08/28/2021,9:30:00,Grab,Water,1.0,Temperature - 00011,25.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,"Tim Lehnert, Holly Ewald",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/04/2021,9:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.85,m,,0.1,m,0.1,m,,,,,,,"Hurricane Ida, water level along shore was 1-2 ft higher than usual",Mashapaug Pond,S. Rutherford,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/04/2021,9:30:00,Composite,Water,,Secchi Depth - 00069,0.74,m,,0.1,m,0.1,m,,,,,,,"Hurricane Ida, water level along shore was 1-2 ft higher than usual",Mashapaug Pond,S. Rutherford,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/04/2021,9:30:00,Grab,Water,0.1,Temperature - 00011,22.2,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,"Hurricane Ida, water level along shore was 1-2 ft higher than usual",Mashapaug Pond,S. Rutherford,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/04/2021,9:30:00,Grab,Water,1.0,Temperature - 00011,22.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,"Hurricane Ida, water level along shore was 1-2 ft higher than usual",Mashapaug Pond,S. Rutherford,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/04/2021,9:30:00,Grab,Water,4.0,Temperature - 00011,21.9,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,"Hurricane Ida, water level along shore was 1-2 ft higher than usual",Mashapaug Pond,S. Rutherford,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,1.0,Alkalinity - 00410,50.7,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",27.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5.0,m,,0.1,m,0.1,m,,,,,,,very scummy,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,1.0,Dissolved Oxygen - 00300,6.6,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,very scummy,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,0.5,Enterococci - 31639,0.2,MPN/100,U,2.0,MPN/100,2.0,MPN/100,URIWW,,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,1.0,"Nitrate + Nitrite, Dissolved - 00631",0.072,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,4.0,"Nitrate + Nitrite, Dissolved - 00631",0.033,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,1.0,"Nitrogen, Ammonia Dissolved as N - 00608",0.229,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,4.0,"Nitrogen, Ammonia Dissolved as N - 00608",1.349,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,1.0,"Nitrogen, Total (unfiltered) - 00600",0.831,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,4.0,"Nitrogen, Total (unfiltered) - 00600",1.99,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,1.0,pH - 00400,7.8,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,4.0,pH - 00400,7.4,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,1.0,"Phosphorus, Dissolved - 00666",2.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,4.0,"Phosphorus, Dissolved - 00666",2.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,1.0,"Phosphorus, Total - 00665",26.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,4.0,"Phosphorus, Total - 00665",49.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Composite,Water,,Secchi Depth - 00069,0.94,m,,0.1,m,0.1,m,,,,,,,very scummy,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,0.1,Temperature - 00011,21.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,very scummy,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/11/2021,9:45:00,Grab,Water,1.0,Temperature - 00011,22.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,very scummy,Mashapaug Pond,"Holly Ewald, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/19/2021,10:15:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.5,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,Rutherford,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/19/2021,10:15:00,Composite,Water,,Secchi Depth - 00069,1.04,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,Rutherford,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/19/2021,10:15:00,Grab,Water,0.1,Temperature - 00011,22.2,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,Rutherford,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/19/2021,10:15:00,Grab,Water,1.0,Temperature - 00011,21.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,Rutherford,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/19/2021,10:15:00,Grab,Water,4.0,Temperature - 00011,21.1,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,Rutherford,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/25/2021,9:45:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",51.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Mashapaug Pond,"Rutherford, Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/25/2021,9:45:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,"Barbara thought first O2 deep sample was off, the sample turned a strange color blue when she was working it up (she is sure this was before she added the indicator).  The second measurement was similar but did not discolor during processing.  Anyway she wanted me to let you know she suspects somehow the water collected for the first deep sample was off however I wondered if it was the 2nd sample that was off (higher O2 for deep sample suggesting surface water got into sampler when we lifted it).",Mashapaug Pond,"Rutherford, Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/25/2021,9:45:00,Grab,Water,1.0,Dissolved Oxygen - 00300,7.3,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,"Barbara thought first O2 deep sample was off, the sample turned a strange color blue when she was working it up (she is sure this was before she added the indicator).  The second measurement was similar but did not discolor during processing.  Anyway she wanted me to let you know she suspects somehow the water collected for the first deep sample was off however I wondered if it was the 2nd sample that was off (higher O2 for deep sample suggesting surface water got into sampler when we lifted it).",Mashapaug Pond,"Rutherford, Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/25/2021,9:45:00,Composite,Water,,Secchi Depth - 00069,1.11,m,,0.1,m,0.1,m,,,,,,,"Barbara thought first O2 deep sample was off, the sample turned a strange color blue when she was working it up (she is sure this was before she added the indicator).  The second measurement was similar but did not discolor during processing.  Anyway she wanted me to let you know she suspects somehow the water collected for the first deep sample was off however I wondered if it was the 2nd sample that was off (higher O2 for deep sample suggesting surface water got into sampler when we lifted it).",Mashapaug Pond,"Rutherford, Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/25/2021,9:45:00,Grab,Water,0.1,Temperature - 00011,20.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,"Barbara thought first O2 deep sample was off, the sample turned a strange color blue when she was working it up (she is sure this was before she added the indicator).  The second measurement was similar but did not discolor during processing.  Anyway she wanted me to let you know she suspects somehow the water collected for the first deep sample was off however I wondered if it was the 2nd sample that was off (higher O2 for deep sample suggesting surface water got into sampler when we lifted it).",Mashapaug Pond,"Rutherford, Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,09/25/2021,9:45:00,Grab,Water,1.0,Temperature - 00011,22.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,"Barbara thought first O2 deep sample was off, the sample turned a strange color blue when she was working it up (she is sure this was before she added the indicator).  The second measurement was similar but did not discolor during processing.  Anyway she wanted me to let you know she suspects somehow the water collected for the first deep sample was off however I wondered if it was the 2nd sample that was off (higher O2 for deep sample suggesting surface water got into sampler when we lifted it).",Mashapaug Pond,"Rutherford, Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/02/2021,9:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5.0,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,Holly Ewald,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/02/2021,9:30:00,Composite,Water,,Secchi Depth - 00069,1.06,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,Holly Ewald,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/09/2021,9:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",54.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Mashapaug Pond,"Laura Maxwell, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/09/2021,9:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.55,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,"Laura Maxwell, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/09/2021,9:30:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.9,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Mashapaug Pond,"Laura Maxwell, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/09/2021,9:30:00,Composite,Water,,Secchi Depth - 00069,1.08,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,"Laura Maxwell, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/09/2021,9:30:00,Grab,Water,0.1,Temperature - 00011,17.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,"Laura Maxwell, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/09/2021,9:30:00,Grab,Water,1.0,Temperature - 00011,18.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,"Laura Maxwell, Barbara Morin",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/16/2021,10:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.76,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/16/2021,10:00:00,Composite,Water,,Secchi Depth - 00069,1.29,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/16/2021,10:00:00,Grab,Water,0.1,Temperature - 00011,19.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/16/2021,10:00:00,Grab,Water,1.0,Temperature - 00011,19.3,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/16/2021,10:00:00,Grab,Water,4.0,Temperature - 00011,18.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/23/2021,9:30:00,Grab,Water,1.0,Alkalinity - 00410,52.4,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/23/2021,9:30:00,Grab,Water,1.0,Chloride - 00940,86.0,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/23/2021,9:30:00,Grab,Water,4.0,Chloride - 00940,79.0,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/23/2021,9:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",30.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/23/2021,9:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.85,m,,0.1,m,0.1,m,,,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/23/2021,9:30:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/23/2021,9:30:00,Grab,Water,4.0,Dissolved Oxygen - 00300,8.4,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/23/2021,9:30:00,Grab,Water,0.5,Enterococci - 31639,2.0,MPN/100,,1.0,MPN/100,1.0,MPN/100,URIWW,,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/23/2021,9:30:00,Grab,Water,1.0,"Nitrate + Nitrite, Dissolved - 00631",0.206,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW025,10/23/2021,9:30:00,Grab,Water,4.0,"Nitrate + Nitrite, Dissolved - 00631",0.2,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Mashapaug Pond,"Barbara Morin, Tim Lehnert",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
