Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Location,MONITOR 1,MONITOR 2,Watershed,Watershed Code
WW049,7/20/2019,,Grab,Water,1,pH - 00400,7.8,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,7/20/2019,,Grab,Water,3,pH - 00400,6.6,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,7/20/2019,,Grab,Water,1,"Phosphorus, Dissolved - 00666",18.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,7/20/2019,,Grab,Water,3,"Phosphorus, Dissolved - 00666",5.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,7/20/2019,,Grab,Water,1,"Phosphorus, Total - 00665",47.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,7/20/2019,,Grab,Water,3,"Phosphorus, Total - 00665",45.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/2/2019,11:00:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",45.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/2/2019,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.98,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/2/2019,11:00:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.6,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/2/2019,11:00:00 AM,Grab,Water,3,Dissolved Oxygen - 00300,0.4,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/2/2019,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,0.93,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/2/2019,11:00:00 AM,Grab,Water,0.1,Temperature - 00011,27.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/2/2019,11:00:00 AM,Grab,Water,1,Temperature - 00011,27.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/2/2019,11:00:00 AM,Grab,Water,3,Temperature - 00011,23.2,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/9/2019,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",48.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/18/2019,1:00:00 PM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",48.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/18/2019,1:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.08,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/18/2019,1:00:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,8.9,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/18/2019,1:00:00 PM,Grab,Water,3,Dissolved Oxygen - 00300,0.2,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/18/2019,1:00:00 PM,Composite,Water,,Secchi Depth - 00069,0.9,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/18/2019,1:00:00 PM,Grab,Water,0.1,Temperature - 00011,27.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/18/2019,1:00:00 PM,Grab,Water,1,Temperature - 00011,25.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/18/2019,1:00:00 PM,Grab,Water,3,Temperature - 00011,23.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/26/2019,10:00:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",43.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/26/2019,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.98,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/26/2019,10:00:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,5.7,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/26/2019,10:00:00 AM,Grab,Water,3,Dissolved Oxygen - 00300,5.8,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/26/2019,10:00:00 AM,Composite,Water,,Secchi Depth - 00069,0.81,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/26/2019,10:00:00 AM,Grab,Water,0.1,Temperature - 00011,22.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/26/2019,10:00:00 AM,Grab,Water,1,Temperature - 00011,22.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/26/2019,10:00:00 AM,Grab,Water,3,Temperature - 00011,22.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/31/2019,10:45:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.05,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/31/2019,10:45:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.2,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/31/2019,10:45:00 AM,Grab,Water,3,Dissolved Oxygen - 00300,0.3,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/31/2019,10:45:00 AM,Composite,Water,,Secchi Depth - 00069,0.83,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/31/2019,10:45:00 AM,Grab,Water,0.1,Temperature - 00011,24.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/31/2019,10:45:00 AM,Grab,Water,1,Temperature - 00011,23.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,8/31/2019,10:45:00 AM,Grab,Water,3,Temperature - 00011,22.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/8/2019,1:00:00 PM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",48.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/8/2019,1:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.05,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/8/2019,1:00:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,5.8,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/8/2019,1:00:00 PM,Grab,Water,3,Dissolved Oxygen - 00300,4.3,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/8/2019,1:00:00 PM,Composite,Water,,Secchi Depth - 00069,0.69,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/8/2019,1:00:00 PM,Grab,Water,0.1,Temperature - 00011,23.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/8/2019,1:00:00 PM,Grab,Water,1,Temperature - 00011,21.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/8/2019,1:00:00 PM,Grab,Water,3,Temperature - 00011,21.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/12/2019,11:00:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",62.0,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/12/2019,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.1,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/12/2019,11:00:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,6.7,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/12/2019,11:00:00 AM,Grab,Water,3,Dissolved Oxygen - 00300,6.7,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/12/2019,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,0.96,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/12/2019,11:00:00 AM,Grab,Water,0.1,Temperature - 00011,20.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/12/2019,11:00:00 AM,Grab,Water,1,Temperature - 00011,20.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/12/2019,11:00:00 AM,Grab,Water,3,Temperature - 00011,20.2,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,1,Alkalinity - 00410,44.8,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",75.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.1,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,10.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,3,Dissolved Oxygen - 00300,5.2,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,0.5,Enterococci - 31639,8.0,MPN/100,,4.0,MPN/100,4.0,MPN/100,URIWW,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.17,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,3,"Nitrate + Nitrite, Dissolved - 00631",0.15,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.235,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,3,"Nitrogen, Ammonia Dissolved as N - 00608",0.54,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",1.57,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,3,"Nitrogen, Total (unfiltered) - 00600",1.51,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,1,pH - 00400,8.15,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,3,pH - 00400,7.38,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,1,"Phosphorus, Dissolved - 00666",7.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,3,"Phosphorus, Dissolved - 00666",9.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,1,"Phosphorus, Total - 00665",49.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,3,"Phosphorus, Total - 00665",48.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Composite,Water,,Secchi Depth - 00069,0.9,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,0.1,Temperature - 00011,21.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,1,Temperature - 00011,20.2,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/23/2019,10:00:00 AM,Grab,Water,3,Temperature - 00011,19.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/29/2019,1:15:00 PM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",61.0,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/29/2019,1:15:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.22,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/29/2019,1:15:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,9.2,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/29/2019,1:15:00 PM,Grab,Water,3,Dissolved Oxygen - 00300,3.2,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/29/2019,1:15:00 PM,Composite,Water,,Secchi Depth - 00069,0.91,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/29/2019,1:15:00 PM,Grab,Water,0.1,Temperature - 00011,22.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/29/2019,1:15:00 PM,Grab,Water,1,Temperature - 00011,21.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/29/2019,1:15:00 PM,Grab,Water,3,Temperature - 00011,20.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,9/30/2019,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",71.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/5/2019,10:45:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",59.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/5/2019,10:45:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.15,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/5/2019,10:45:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.4,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/5/2019,10:45:00 AM,Grab,Water,3,Dissolved Oxygen - 00300,7.3,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/5/2019,10:45:00 AM,Composite,Water,,Secchi Depth - 00069,0.87,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/5/2019,10:45:00 AM,Grab,Water,0.1,Temperature - 00011,17.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/5/2019,10:45:00 AM,Grab,Water,1,Temperature - 00011,17.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/5/2019,10:45:00 AM,Grab,Water,3,Temperature - 00011,17.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,1,Alkalinity - 00410,35.7,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,1,Chloride - 00940,93.0,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,325_M(A): Chloride in Water by Colorimetry,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,3,Chloride - 00940,92.0,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,325_M(A): Chloride in Water by Colorimetry,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",61.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.17,m,,0.1,m,0.1,m,,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,8.8,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,3,Dissolved Oxygen - 00300,8.6,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,0.5,Enterococci - 31639,74.0,MPN/100,,4.0,MPN/100,4.0,MPN/100,URIWW,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.22,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,3,"Nitrate + Nitrite, Dissolved - 00631",0.215,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.135,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,3,"Nitrogen, Ammonia Dissolved as N - 00608",0.13,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",1.35,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,3,"Nitrogen, Total (unfiltered) - 00600",1.67,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,1,pH - 00400,6.4,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,3,pH - 00400,6.8,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,1,"Phosphorus, Dissolved - 00666",10.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
WW049,10/18/2019,10:00:00 AM,Grab,Water,3,"Phosphorus, Dissolved - 00666",8.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Spectacle Pond,NWF,,Pawtuxet River,PA
