Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Comments,Location
WW31,7/18/2015,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",39,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Pawcatuck R - Bradford
WW31,7/18/2015,,Grab,Water,0.5,"Phosphorus, Total - 00665",54,ug/l,,4,ug/l,4,ug/l,URIWW,,,Pawcatuck R - Bradford
WW31,7/18/2015,8:10:00 AM,Grab,Water,0.5,Temperature - 00011,22,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Pawcatuck R - Bradford
WW31,8/1/2015,8:20:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,5.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Pawcatuck R - Bradford
WW31,8/1/2015,8:20:00 AM,Grab,Water,0.5,Temperature - 00011,24.7,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Pawcatuck R - Bradford
WW31,8/8/2015,12:25:00 PM,Grab,Water,0.5,Dissolved Oxygen - 00300,6.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Pawcatuck R - Bradford
WW31,8/8/2015,,Grab,Water ,0.5,Enterococci - 31639,1,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Pawcatuck R - Bradford
WW31,8/8/2015,,Grab,Water,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.505,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Pawcatuck R - Bradford
WW31,8/8/2015,,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Pawcatuck R - Bradford
WW31,8/8/2015,,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",0.835,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Pawcatuck R - Bradford
WW31,8/8/2015,,Grab,Water,0.5,pH - 00400,6.5,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Pawcatuck R - Bradford
WW31,8/8/2015,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",41,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Pawcatuck R - Bradford
WW31,8/8/2015,,Grab,Water,0.5,"Phosphorus, Total - 00665",45,ug/l,,4,ug/l,4,ug/l,URIWW,,,Pawcatuck R - Bradford
WW31,8/8/2015,12:25:00 PM,Grab,Water,0.5,Temperature - 00011,24.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Pawcatuck R - Bradford
WW31,8/25/2015,8:58:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Pawcatuck R - Bradford
WW31,8/25/2015,8:58:00 AM,Grab,Water,0.5,Temperature - 00011,24.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Pawcatuck R - Bradford
WW31,9/19/2015,8:30:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,8.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Pawcatuck R - Bradford
WW31,9/19/2015,,Grab,Water ,0.5,Enterococci - 31639,6.4,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Pawcatuck R - Bradford
WW31,9/19/2015,,Grab,Water,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.755,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Pawcatuck R - Bradford
WW31,9/19/2015,,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.025,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Pawcatuck R - Bradford
WW31,9/19/2015,,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",1.045,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Pawcatuck R - Bradford
WW31,9/19/2015,,Grab,Water,0.5,pH - 00400,7.1,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Pawcatuck R - Bradford
WW31,9/19/2015,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",60,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Pawcatuck R - Bradford
WW31,9/19/2015,,Grab,Water,0.5,"Phosphorus, Total - 00665",74,ug/l,,4,ug/l,4,ug/l,URIWW,,,Pawcatuck R - Bradford
WW31,9/19/2015,8:30:00 AM,Grab,Water,0.5,Temperature - 00011,20.7,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Pawcatuck R - Bradford
WW31,10/5/2015,8:40:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,7.4,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Pawcatuck R - Bradford
WW31,10/5/2015,8:40:00 AM,Grab,Water,0.5,Temperature - 00011,12.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Pawcatuck R - Bradford
WW31,10/17/2015,,Grab,Water ,0.5,Chloride - 00940,32,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,Pawcatuck R - Bradford
WW31,10/17/2015,8:30:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,6.7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Pawcatuck R - Bradford
WW31,10/17/2015,,Grab,Water,0.5,Enterococci - 31639,9.7,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Pawcatuck R - Bradford
WW31,10/17/2015,,Grab,Water,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.59,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Pawcatuck R - Bradford
WW31,10/17/2015,,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.035,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Pawcatuck R - Bradford
WW31,10/17/2015,,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",0.9,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Pawcatuck R - Bradford
WW31,10/17/2015,,Grab,Water,0.5,pH - 00400,6.8,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Pawcatuck R - Bradford
WW31,10/17/2015,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",46,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Pawcatuck R - Bradford
WW31,10/17/2015,,Grab,Water,0.5,"Phosphorus, Total - 00665",62,ug/l,,4,ug/l,4,ug/l,URIWW,,,Pawcatuck R - Bradford
WW31,10/17/2015,8:30:00 AM,Grab,Water,0.5,Temperature - 00011,12,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Pawcatuck R - Bradford
WW308,5/9/2015,,Grab,Water ,0.5,Chloride - 00940,184,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,Woonasquatucket - Waterplace Park
WW308,5/9/2015,7:40:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1,m,,0.1,m,0.1,m,,,,Woonasquatucket - Waterplace Park
WW308,5/9/2015,7:40:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,7.9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Woonasquatucket - Waterplace Park
WW308,5/9/2015,,Grab,Water ,0.5,Enterococci - 31639,63,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,Woonasquatucket - Waterplace Park
WW308,5/9/2015,,Grab,Water,0.5,Fecal Coliform - 74055,246,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,Woonasquatucket - Waterplace Park
WW308,5/9/2015,,Grab,Water,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.815,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Woonasquatucket - Waterplace Park
WW308,5/9/2015,,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.055,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Woonasquatucket - Waterplace Park
WW308,5/9/2015,,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",1.08,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Woonasquatucket - Waterplace Park
WW308,5/9/2015,,Grab,Water,0.5,pH - 00400,7,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Woonasquatucket - Waterplace Park
WW308,5/9/2015,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Woonasquatucket - Waterplace Park
WW308,5/9/2015,,Grab,Water,0.5,"Phosphorus, Total - 00665",15,ug/l,,4,ug/l,4,ug/l,URIWW,,,Woonasquatucket - Waterplace Park
WW308,5/9/2015,7:40:00 AM,Grab,Water,0.5,"Salinity, (ppt) - 00480",2,ppt,,0.4,ppt,0.4,ppt,URIWW,,Low,Woonasquatucket - Waterplace Park
WW308,5/9/2015,7:40:00 AM,Grab,Water,0.5,Temperature - 00011,16.7,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Woonasquatucket - Waterplace Park
WW308,5/23/2015,,Grab,Water,0.5,"Salinity, (ppt) - 00480",2,ppt,,0.4,ppt,0.4,ppt,URIWW,,,Woonasquatucket - Waterplace Park
WW308,6/6/2015,,Grab,Water,0.5,"Salinity, (ppt) - 00480",2,ppt,,0.4,ppt,0.4,ppt,URIWW,,,Woonasquatucket - Waterplace Park
WW308,6/20/2015,8:00:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,6.9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Woonasquatucket - Waterplace Park
WW308,6/20/2015,,Grab,Water ,0.5,Enterococci - 31639,2,MPN/100ml,U,20,MPN/100ml,20,MPN/100ml,URIWW,,,Woonasquatucket - Waterplace Park
WW308,6/20/2015,,Grab,Water,0.5,Fecal Coliform - 74055,2,MPN/100ml,U,20,MPN/100ml,20,MPN/100ml,URIWW,,,Woonasquatucket - Waterplace Park
WW308,6/20/2015,,Grab,Water,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.39,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Woonasquatucket - Waterplace Park
WW308,6/20/2015,,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.065,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Woonasquatucket - Waterplace Park
WW308,6/20/2015,,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",0.635,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Woonasquatucket - Waterplace Park
WW308,6/20/2015,,Grab,Water,0.5,pH - 00400,8.5,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Woonasquatucket - Waterplace Park
WW308,6/20/2015,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Woonasquatucket - Waterplace Park
WW308,6/20/2015,,Grab,Water,0.5,"Phosphorus, Total - 00665",17,ug/l,,4,ug/l,4,ug/l,URIWW,,,Woonasquatucket - Waterplace Park
WW308,6/20/2015,8:00:00 AM,Grab,Water,0.5,"Salinity, (ppt) - 00480",2,ppt,,0.4,ppt,0.4,ppt,URIWW,,Low,Woonasquatucket - Waterplace Park
WW308,6/20/2015,8:00:00 AM,Grab,Water,0.5,Temperature - 00011,18,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Woonasquatucket - Waterplace Park
WW308,7/5/2015,7:45:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2,m,,0.1,m,0.1,m,,,,Woonasquatucket - Waterplace Park
WW308,7/5/2015,7:45:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,6.2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Woonasquatucket - Waterplace Park
WW308,7/5/2015,7:45:00 AM,Grab,Water,0.5,"Salinity, (ppt) - 00480",2,ppt,,0.4,ppt,0.4,ppt,URIWW,,High,Woonasquatucket - Waterplace Park
WW308,7/5/2015,7:45:00 AM,Grab,Water,0.5,Temperature - 00011,21,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Woonasquatucket - Waterplace Park
WW308,7/18/2015,8:05:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,5.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Woonasquatucket - Waterplace Park
WW308,7/18/2015,,Grab,Water ,0.5,Enterococci - 31639,126,MPN/100ml,,20,MPN/100ml,20,MPN/100ml,URIWW,,,Woonasquatucket - Waterplace Park
WW308,7/18/2015,,Grab,Water,0.5,Fecal Coliform - 74055,40,MPN/100ml,,20,MPN/100ml,20,MPN/100ml,URIWW,,,Woonasquatucket - Waterplace Park
WW308,7/18/2015,,Grab,Water,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.585,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Woonasquatucket - Waterplace Park
WW308,7/18/2015,,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.065,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Woonasquatucket - Waterplace Park
WW308,7/18/2015,,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",0.985,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Woonasquatucket - Waterplace Park
WW308,7/18/2015,,Grab,Water,0.5,pH - 00400,6.7,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Woonasquatucket - Waterplace Park
WW308,7/18/2015,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Woonasquatucket - Waterplace Park
WW308,7/18/2015,,Grab,Water,0.5,"Phosphorus, Total - 00665",30,ug/l,,4,ug/l,4,ug/l,URIWW,,,Woonasquatucket - Waterplace Park
WW308,7/18/2015,8:05:00 AM,Grab,Water,0.5,"Salinity, (ppt) - 00480",2,ppt,,0.4,ppt,0.4,ppt,URIWW,,Low,Woonasquatucket - Waterplace Park
WW308,7/18/2015,8:05:00 AM,Grab,Water,0.5,Temperature - 00011,21.9,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Woonasquatucket - Waterplace Park
WW308,8/1/2015,,Grab,Water,0.5,"Salinity, (ppt) - 00480",8,ppt,,0.4,ppt,0.4,ppt,URIWW,,,Woonasquatucket - Waterplace Park
WW308,8/8/2015,7:30:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,3.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Woonasquatucket - Waterplace Park
WW308,8/8/2015,,Grab,Water ,0.5,Enterococci - 31639,259,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,Woonasquatucket - Waterplace Park
WW308,8/8/2015,,Grab,Water,0.5,Fecal Coliform - 74055,30,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,Woonasquatucket - Waterplace Park
WW308,8/8/2015,,Grab,Water,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.47,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Woonasquatucket - Waterplace Park
WW308,8/8/2015,,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.045,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Woonasquatucket - Waterplace Park
WW308,8/8/2015,,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",0.87,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Woonasquatucket - Waterplace Park
WW308,8/8/2015,,Grab,Water,0.5,pH - 00400,7.1,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Woonasquatucket - Waterplace Park
WW308,8/8/2015,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",22,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Woonasquatucket - Waterplace Park
WW308,8/8/2015,,Grab,Water,0.5,"Phosphorus, Total - 00665",25,ug/l,,4,ug/l,4,ug/l,URIWW,,,Woonasquatucket - Waterplace Park
WW308,8/8/2015,7:30:00 AM,Grab,Water,0.5,"Salinity, (ppt) - 00480",10,ppt,,0.4,ppt,0.4,ppt,URIWW,,Low/Ebb,Woonasquatucket - Waterplace Park
WW308,8/8/2015,7:30:00 AM,Grab,Water,0.5,Temperature - 00011,22,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Woonasquatucket - Waterplace Park
WW308,8/22/2015,,Grab,Water,0.5,"Salinity, (ppt) - 00480",6,ppt,,0.4,ppt,0.4,ppt,URIWW,,,Woonasquatucket - Waterplace Park
WW308,9/19/2015,,Grab,Water ,0.5,Enterococci - 31639,31,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,Woonasquatucket - Waterplace Park
WW308,9/19/2015,,Grab,Water,0.5,Fecal Coliform - 74055,2382,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,Woonasquatucket - Waterplace Park
WW308,9/19/2015,,Grab,Water,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.6,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Woonasquatucket - Waterplace Park
WW308,9/19/2015,,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.305,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Woonasquatucket - Waterplace Park
WW308,9/19/2015,,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",1.35,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Woonasquatucket - Waterplace Park
WW308,9/19/2015,,Grab,Water,0.5,pH - 00400,7.4,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Woonasquatucket - Waterplace Park
WW308,9/19/2015,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",47,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Woonasquatucket - Waterplace Park
WW308,9/19/2015,,Grab,Water,0.5,"Phosphorus, Total - 00665",70,ug/l,,4,ug/l,4,ug/l,URIWW,,,Woonasquatucket - Waterplace Park
WW308,9/19/2015,,Grab,Water,0.5,"Salinity, (ppt) - 00480",10,ppt,,0.4,ppt,0.4,ppt,URIWW,,,Woonasquatucket - Waterplace Park
WW308,10/3/2015,7:30:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,7.4,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Woonasquatucket - Waterplace Park
WW308,10/3/2015,7:30:00 AM,Grab,Water,0.5,"Salinity, (ppt) - 00480",5,ppt,,0.4,ppt,0.4,ppt,URIWW,,Low/Flood,Woonasquatucket - Waterplace Park
WW308,10/3/2015,7:30:00 AM,Grab,Water,0.5,Temperature - 00011,14.72,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Woonasquatucket - Waterplace Park
WW308,10/17/2015,,Grab,Water ,0.5,Chloride - 00940,397,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,Woonasquatucket - Waterplace Park
WW308,10/17/2015,7:50:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Woonasquatucket - Waterplace Park
WW308,10/17/2015,,Grab,Water ,0.5,Enterococci - 31639,226,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,Woonasquatucket - Waterplace Park
WW308,10/17/2015,,Grab,Water,0.5,Fecal Coliform - 74055,52,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,Woonasquatucket - Waterplace Park
WW308,10/17/2015,,Grab,Water,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.655,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Woonasquatucket - Waterplace Park
WW308,10/17/2015,,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.04,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Woonasquatucket - Waterplace Park
WW308,10/17/2015,,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",1.24,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Woonasquatucket - Waterplace Park
WW308,10/17/2015,,Grab,Water,0.5,pH - 00400,6.6,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Woonasquatucket - Waterplace Park
WW308,10/17/2015,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",15,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Woonasquatucket - Waterplace Park
WW308,10/17/2015,,Grab,Water,0.5,"Phosphorus, Total - 00665",104,ug/l,,4,ug/l,4,ug/l,URIWW,,,Woonasquatucket - Waterplace Park
WW308,10/17/2015,7:50:00 AM,Grab,Water,0.5,"Salinity, (ppt) - 00480",2,ppt,,0.4,ppt,0.4,ppt,URIWW,,High,Woonasquatucket - Waterplace Park
WW308,10/17/2015,7:50:00 AM,Grab,Water,0.5,Temperature - 00011,12.2,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Woonasquatucket - Waterplace Park
WW303,5/7/2015,,Grab,Water ,0.2,Chloride - 00940,8,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,NSCLA - Green Falls River #2 (@ Putker)
WW303,5/7/2015,,Grab,Water ,0.2,Enterococci - 31639,4.2,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,NSCLA - Green Falls River #2 (@ Putker)
WW303,5/7/2015,,Grab,Water,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.045,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,NSCLA - Green Falls River #2 (@ Putker)
WW303,5/7/2015,,Grab,Water,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.008,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,NSCLA - Green Falls River #2 (@ Putker)
WW303,5/7/2015,,Grab,Water,0.2,"Nitrogen, Total (unfiltered) - 00600",0.17,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,NSCLA - Green Falls River #2 (@ Putker)
WW303,5/7/2015,,Grab,Water ,0.2,"Phosphorus, Dissolved - 00666",4,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NSCLA - Green Falls River #2 (@ Putker)
WW303,5/7/2015,,Grab,Water,0.2,"Phosphorus, Total - 00665",4,ug/l,,4,ug/l,4,ug/l,URIWW,,,NSCLA - Green Falls River #2 (@ Putker)
WW303,7/17/2015,,Grab,Water ,0.2,Enterococci - 31639,145.6,MPN/100ml,,4,MPN/100ml,4,MPN/100ml,URIWW,,,NSCLA - Green Falls River #2 (@ Putker)
WW303,7/17/2015,,Grab,Water,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.11,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,NSCLA - Green Falls River #2 (@ Putker)
WW303,7/17/2015,,Grab,Water,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.04,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,NSCLA - Green Falls River #2 (@ Putker)
WW303,7/17/2015,,Grab,Water,0.2,"Nitrogen, Total (unfiltered) - 00600",0.42,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,NSCLA - Green Falls River #2 (@ Putker)
WW303,7/17/2015,,Grab,Water,0.2,pH - 00400,6.5,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,NSCLA - Green Falls River #2 (@ Putker)
WW303,7/17/2015,,Grab,Water ,0.2,"Phosphorus, Dissolved - 00666",5,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NSCLA - Green Falls River #2 (@ Putker)
WW303,7/17/2015,,Grab,Water,0.2,"Phosphorus, Total - 00665",10,ug/l,,4,ug/l,4,ug/l,URIWW,,,NSCLA - Green Falls River #2 (@ Putker)
WW303,10/15/2015,,Grab,Water ,0.2,Chloride - 00940,9,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,NSCLA - Green Falls River #2 (@ Putker)
WW303,10/15/2015,,Grab,Water,0.2,Enterococci - 31639,28.8,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,NSCLA - Green Falls River #2 (@ Putker)
WW303,10/15/2015,,Grab,Water,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.025,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,NSCLA - Green Falls River #2 (@ Putker)
